control_date,candidate_universe_id,candidate_symbol_count,source_family,required_variable_anchors,required_output,status,blocking_reason
2015-05-04,retrospective-samplefirms:2015-05-04,40,THOMSON_REUTERS_13F,IO,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-05-05,retrospective-samplefirms:2015-05-05,65,CRSP,lnMCAP|Beta_SPY|invPRC,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-05-05,retrospective-samplefirms:2015-05-05,65,IBES,lnnumest,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-05-05,retrospective-samplefirms:2015-05-05,65,TAQ,,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-05-05,retrospective-samplefirms:2015-05-05,65,RAVENPACK,ln_Story_Count_Relevant,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-05-05,retrospective-samplefirms:2015-05-05,65,MARKIT,DCBS,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-05-05,retrospective-samplefirms:2015-05-05,65,OPTIONMETRICS,,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-05-05,retrospective-samplefirms:2015-05-05,65,THOMSON_REUTERS_13F,IO,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-05-06,retrospective-samplefirms:2015-05-06,73,CRSP,lnMCAP|Beta_SPY|invPRC,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-05-06,retrospective-samplefirms:2015-05-06,73,IBES,lnnumest,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-05-06,retrospective-samplefirms:2015-05-06,73,TAQ,,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-05-06,retrospective-samplefirms:2015-05-06,73,RAVENPACK,ln_Story_Count_Relevant,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-05-06,retrospective-samplefirms:2015-05-06,73,MARKIT,DCBS,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-05-06,retrospective-samplefirms:2015-05-06,73,OPTIONMETRICS,,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-05-06,retrospective-samplefirms:2015-05-06,73,THOMSON_REUTERS_13F,IO,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-05-19,retrospective-samplefirms:2015-05-19,4,CRSP,lnMCAP|Beta_SPY|invPRC,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-05-19,retrospective-samplefirms:2015-05-19,4,IBES,lnnumest,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-05-19,retrospective-samplefirms:2015-05-19,4,TAQ,,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-05-19,retrospective-samplefirms:2015-05-19,4,RAVENPACK,ln_Story_Count_Relevant,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-05-19,retrospective-samplefirms:2015-05-19,4,MARKIT,DCBS,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-05-19,retrospective-samplefirms:2015-05-19,4,OPTIONMETRICS,,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-05-19,retrospective-samplefirms:2015-05-19,4,THOMSON_REUTERS_13F,IO,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-05-20,retrospective-samplefirms:2015-05-20,8,CRSP,lnMCAP|Beta_SPY|invPRC,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-05-20,retrospective-samplefirms:2015-05-20,8,IBES,lnnumest,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-05-20,retrospective-samplefirms:2015-05-20,8,TAQ,,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-05-20,retrospective-samplefirms:2015-05-20,8,RAVENPACK,ln_Story_Count_Relevant,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-05-20,retrospective-samplefirms:2015-05-20,8,MARKIT,DCBS,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-05-20,retrospective-samplefirms:2015-05-20,8,OPTIONMETRICS,,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-05-20,retrospective-samplefirms:2015-05-20,8,THOMSON_REUTERS_13F,IO,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
